Id;Label;Annee_Bibliographique;Nom;Titre;Revue;nb_cit
39453315;DICKSON,1972;1972;DICKSON-HD;POLYNOMIAL DISTRIBUTED LAG STRUCTURES IN DEMAND FUNCTION FOR MONEY;JOURNAL OF FINANCE; 2
40778882;GROSSMAN,1975;1975;GROSSMAN-HI;MONEY BALANCES, COMMODITY INVENTORIES, AND INFLATIONARY EXPECTATIONS;JOURNAL OF POLITICAL ECONOMY; 2
40372119;VROMAN,1974;1974;VROMAN-W;EMPLOYER PAYROLL TAXES AND MONEY WAGE BEHAVIOUR;APPLIED ECONOMICS; 1
38468671;BUSE,1970;1970;BUSE-A;EXPECTATIONS, PRICES, COUPONS AND YIELDS;JOURNAL OF FINANCE; 0
39950311;HODJERA,1973;1973;HODJERA-Z;INTERNATIONAL SHORT-TERM CAPITAL MOVEMENTS - SURVEY OF THEORY AND EMPIRICAL ANALYSIS;INTERNATIONAL MONETARY FUND STAFF PAPERS; 1
39945248;HOWITT,1973;1973;HOWITT-PW;WALRAS AND MONETARY THEORY;WESTERN ECONOMIC JOURNAL; 0
40437675;KHAN,1974;1974;KHAN-MS;STABILITY OF DEMAND-FOR-MONEY FUNCTION IN UNITED-STATES 1901-1965;JOURNAL OF POLITICAL ECONOMY; 2
40425821;OFFICER,1974;1974;OFFICER-LH;PURCHASING POWER PARITY AND FACTOR PRICE EQUALIZATION;KYKLOS; 1
38610098;LAFFER,1970;1970;LAFFER-AB;TRADE CREDIT AND MONEY MARKET;JOURNAL OF POLITICAL ECONOMY; 0
39300491;HAITOVSK.Y,1972;1972;HAITOVSK.Y;FORECASTS WITH QUARTERLY MACROECONOMETRIC MODELS, EQUATION ADJUSTMENTS, AND BENCHMARK PREDICTIONS - US EXPERIENCE;REVIEW OF ECONOMICS AND STATISTICS; 0
39566716;SELLEKAE.W,1973;1973;SELLEKAE.W;REFORMULATION AND EMPIRICAL VERIFICATION OF ADMINISTERED PRICES INFLATION HYPOTHESIS - CANADIAN CASE;SOUTHERN ECONOMIC JOURNAL; 1
39044413;ROBINSON,1971;1971;ROBINSON-J;MEASURE OF CAPITAL - END OF CONTROVERSY;ECONOMIC JOURNAL; 2
39691595;FRIEND,1973;1973;FRIEND-I;MYTHODOLOGY IN FINANCE;JOURNAL OF FINANCE; 0
41142677;TAVLAS,1976;1976;TAVLAS-GS;SOME FURTHER OBSERVATIONS ON MONETARY-ECONOMICS OF CHICAGOANS AND NON-CHICAGOANS;SOUTHERN ECONOMIC JOURNAL; 0
38367951;JOHNSON,1970;1970;JOHNSON-HG;IS THERE AN OPTIMAL MONEY SUPPLY;JOURNAL OF FINANCE; 5
39219249;ROLL,1972;1972;ROLL-R;INTEREST RATES ON MONETARY ASSETS AND COMMODITY PRICE INDEX CHANGES;JOURNAL OF FINANCE; 5
41456619;VANDENDORPE,1976;1976;VANDENDORPE-AL;DIFFERENTIAL INCIDENCE IN PRESENCE OF INITIAL DISTORTING TAXES;JOURNAL OF PUBLIC ECONOMICS; 0
41272728;IBBOTSON,1976;1976;IBBOTSON-RG;STOCKS, BONDS, BILLS, AND INFLATION - SIMULATIONS OF FUTURE (1976-2000);JOURNAL OF BUSINESS; 0
40060729;HOWITT,1974;1974;HOWITT-PW;STABILITY AND QUANTITY THEORY;JOURNAL OF POLITICAL ECONOMY; 1
39510838;WEINROBE,1972;1972;WEINROBE-MD;SIMPLE MODEL OF PRECAUTIONARY DEMAND FOR MONEY;SOUTHERN ECONOMIC JOURNAL; 0
41414828;RODRIGUEZ,1976;1976;RODRIGUEZ-CA;TERMS OF TRADE AND BALANCE OF PAYMENTS IN SHORT RUN;AMERICAN ECONOMIC REVIEW; 0
39847902;MARTY,1973;1973;MARTY-AL;GROWTH, SATIETY, AND TAX REVENUE FROM MONEY CREATION;JOURNAL OF POLITICAL ECONOMY; 4
39848647;JOYCE,1973;1973;JOYCE-JM;COST OF CAPITAL AND INVENTORY INVESTMENT - FURTHER EVIDENCE;SOUTHERN ECONOMIC JOURNAL; 0
40260792;JOHANSEN,1974;1974;JOHANSEN-L;ESTABLISHING PREFERENCE FUNCTIONS FOR MACROECONOMIC DECISION MODELS - SOME OBSERVATIONS ON RAGNAR FRISCHS CONTRIBUTIONS;EUROPEAN ECONOMIC REVIEW; 1
40152778;HOLBROOK,1974;1974;HOLBROOK-RS;PRACTICAL METHOD FOR CONTROLLING A LARGE NONLINEAR STOCHASTIC SYSTEM;ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT; 2
39864305;PINDYCK,1973;1973;PINDYCK-RS;OPTIMAL POLICIES FOR ECONOMIC STABILIZATION;ECONOMETRICA; 3
39104419;BONOMO,1972;1972;BONOMO-V;CANADIAN SENSITIVITY TO ECONOMIC CYCLES IN UNITED-STATES;REVIEW OF ECONOMICS AND STATISTICS; 0
39720851;VALENTIN.TJ,1973;1973;VALENTIN.TJ;LOAN SUPPLY FUNCTION OF AUSTRALIAN TRADING BANKS - EMPIRICAL ANALYSIS;AUSTRALIAN ECONOMIC PAPERS; 0
41295453;GEARY,1976;1976;GEARY-PT;LAGS IN TRANSMISSION OF INFLATION - SOME PRELIMINARY ESTIMATES;ECONOMIC AND SOCIAL REVIEW; 0
40440150;ZECHER,1974;1974;ZECHER-R;MONETARY EQUILIBRIUM AND INTERNATIONAL RESERVE FLOWS IN AUSTRALIA;JOURNAL OF FINANCE; 0
40159963;TURNOVSK.SJ,1974;1974;TURNOVSK.SJ;ROLE OF INFLATIONARY EXPECTATIONS IN A SHORT-RUN MACRO-ECONOMIC MODEL;ECONOMIC JOURNAL; 4
40507849;GARDNER,1975;1975;GARDNER-R;FINANCIAL CONDITIONS AND TIME PATH OF EQUIPMENT EXPENDITURES;REVIEW OF ECONOMICS AND STATISTICS; 1
40131620;SCHULTZE,1974;1974;SCHULTZE-CL;SORTING OUT SOCIAL GRANT PROGRAMS - ECONOMISTS CRITERIA;AMERICAN ECONOMIC REVIEW; 0
40786912;CHISHOLM,1975;1975;CHISHOLM-AH;INCOME TAXES AND INVESTMENT DECISIONS - LONG-LIFE APPRECIATING ASSET CASE;ECONOMIC INQUIRY; 0
41065167;AUERNHEIMER,1976;1976;AUERNHEIMER-L;EFFECTS OF INFLATIONARY FINANCE ON STABILITY - THEORETICAL-ANALYSIS;SOUTHERN ECONOMIC JOURNAL; 0
40575386;CARGILL,1975;1975;CARGILL-TF;TERM STRUCTURE OF INTEREST-RATES - TEST OF EXPECTATIONS HYPOTHESIS;JOURNAL OF FINANCE; 0
41357311;KYDLAND,1976;1976;KYDLAND-F;DECENTRALIZED STABILIZATION-POLICIES - OPTIMIZATION AND ASSIGNMENT PROBLEM;ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT; 0
41456249;WHALLEY,1976;1976;WHALLEY-J;SOME GENERAL EQUILIBRIUM-ANALYSIS APPLIED TO FISCAL HARMONIZATION IN EUROPEAN-COMMUNITY;EUROPEAN ECONOMIC REVIEW; 0
40150282;MOORE,1974;1974;MOORE-BJ;PASINETTI PARADOX REVISITED;REVIEW OF ECONOMIC STUDIES; 0
39564889;CHEN,1973;1973;CHEN-C;DIVERSIFIED CURRENCY HOLDINGS AND FLEXIBLE EXCHANGE RATES;QUARTERLY JOURNAL OF ECONOMICS; 0
39246871;METCALFE,1972;1972;METCALFE-JS;RESWITCHING AND PRIMARY INPUT USE;ECONOMIC JOURNAL; 0
41311917;MELITZ,1976;1976;MELITZ-J;INFLATIONARY EXPECTATIONS AND FRENCH DEMAND FOR MONEY 1959-70;MANCHESTER SCHOOL OF ECONOMIC AND SOCIAL STUDIES; 0
39530996;AKERLOF,1973;1973;AKERLOF-GA;DEMAND FOR MONEY - GENERAL-EQUILIBRIUM INVENTORY-THEORETIC APPROACH;REVIEW OF ECONOMIC STUDIES; 0
40290200;KHAN,1974;1974;KHAN-MS;EXPERIMENTS WITH A MONETARY MODEL FOR VENEZUELAN ECONOMY;INTERNATIONAL MONETARY FUND STAFF PAPERS; 1
38964840;DUTTON,1971;1971;DUTTON-DS;DEMAND FOR MONEY AND PRICE LEVEL;JOURNAL OF POLITICAL ECONOMY; 1
40440154;ORR,1974;1974;ORR-D;NOTE ON USELESSNESS OF TRANSACTION DEMAND MODELS;JOURNAL OF FINANCE; 0
40957688;GREER,1975;1975;GREER-DF;MARKET POWER AND WAGE INFLATION - FURTHER ANALYSIS;SOUTHERN ECONOMIC JOURNAL; 0
39509337;GLYCOPAN.D,1972;1972;GLYCOPAN.D;OPTIMALITY CONDITIONS IN CERTAIN MODELS WITH INTERTEMPORALLY DEPENDENT TASTES;WESTERN ECONOMIC JOURNAL; 0
38610160;FISHER,1970;1970;FISHER-D;REAL BALANCES AND DEMAND FOR MONEY;JOURNAL OF POLITICAL ECONOMY; 0
39063778;FERGUSON,1971;1971;FERGUSON-CE;WICKSELL EFFECTS IN WICKSELL AND IN MODERN CAPITAL THEORY;HISTORY OF POLITICAL ECONOMY; 0
39611650;MACCINI,1973;1973;MACCINI-LJ;OPTIMAL DELIVERY LAGS;JOURNAL OF ECONOMIC THEORY; 0
39046855;FRENKEL,1971;1971;FRENKEL-JA;THEORY OF MONEY TRADE AND BALANCE OF PAYMENTS IN A MODEL OF ACCUMULATION;JOURNAL OF INTERNATIONAL ECONOMICS; 6
39045637;SMITH,1971;1971;SMITH-DS;CONCENTRATION AND EMPLOYMENT FLUCTUATIONS;WESTERN ECONOMIC JOURNAL; 0
39733388;KMENTA,1973;1973;KMENTA-J;AUTONOMOUS EXPENDITURES VERSUS MONEY SUPPLY - APPLICATION OF DYNAMIC MULTIPLIERS;REVIEW OF ECONOMICS AND STATISTICS; 2
38614209;POOLE,1970;1970;POOLE-W;WHITHER MONEY DEMAND;BROOKINGS PAPERS ON ECONOMIC ACTIVITY; 1
39793504;GROSSMAN,1973;1973;GROSSMAN-SD;TEST OF SPEED OF ADJUSTMENT IN MANUFACTURING INVENTORY INVESTMENT;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
38627990;TINSLEY,1970;1970;TINSLEY-PA;RAMPS, TURNPIKES, AND DISTRIBUTED LAG APPROXIMATIONS OF OPTIMAL INTERTEMPORAL ADJUSTMENT;WESTERN ECONOMIC JOURNAL; 0
39444038;DUSANSKY,1972;1972;DUSANSKY-R;REAL BALANCE EFFECT AND TRADITIONAL THEORY OF CONSUMER BEHAVIOR - RECONCILIATION;JOURNAL OF ECONOMIC THEORY; 3
38785592;LLOYD,1971;1971;LLOYD-C;PREFERENCES, SEPARABILITY, AND PATINKIN MODEL;JOURNAL OF POLITICAL ECONOMY; 4
41550217;JONUNG,1976;1976;JONUNG-L;SOURCES OF GROWTH IN SWEDISH MONEY STOCK, 1871-1971;SCANDINAVIAN JOURNAL OF ECONOMICS; 0
41468093;LAUMAS,1976;1976;LAUMAS-GS;STABILITY OF DEMAND FOR MONEY FUNCTION - EVIDENCE FROM QUARTERLY DATA;REVIEW OF ECONOMICS AND STATISTICS; 0
41384185;PESEK,1976;1976;PESEK-BP;MONETARY-THEORY IN POST-ROBERTSON ALICE-IN-WONDERLAND ERA;JOURNAL OF ECONOMIC LITERATURE; 0
38609180;FARRELL,1970;1970;FARRELL-MJ;MAGNITUDE OF RATE-OF-GROWTH EFFECTS ON AGGREGATE SAVINGS;ECONOMIC JOURNAL; 0
40644133;CHASE,1975;1975;CHASE-RX;KEYNES AND UNITED-STATES KEYNESIANISM - LACK OF HISTORICAL PERSPECTIVE AND DECLINE OF NEW ECONOMICS;JOURNAL OF ECONOMIC ISSUES; 0
39883152;WILLIAMS.J,1973;1973;WILLIAMS.J;SURVEYS IN APPLIED ECONOMICS .5. INTERNATIONAL LIQUIDITY;ECONOMIC JOURNAL; 6
39917191;BAXTER,1973;1973;BAXTER-JL;INFLATION IN CONTEXT OF RELATIVE DEPRIVATION AND SOCIAL JUSTICE;SCOTTISH JOURNAL OF POLITICAL ECONOMY; 0
40414978;BOYLE,1974;1974;BOYLE-GJ;COMPREHENSIVE TAX CREDIT FOR ACHIEVING PROPORTIONALITY IN STATE AND LOCAL TAX STRUCTURES;NATIONAL TAX JOURNAL; 0
39216041;SCHALL,1972;1972;SCHALL-LD;ASSET VALUATION, FIRM INVESTMENT, AND FIRM DIVERSIFICATION;JOURNAL OF BUSINESS; 0
39765290;YEAGER,1973;1973;YEAGER-LB;KEYNESIAN DIVERSION;WESTERN ECONOMIC JOURNAL; 0
39246869;DAVIDSON,1972;1972;DAVIDSON-P;MONEY AND REAL WORLD;ECONOMIC JOURNAL; 0
39810420;MYHRMAN,1973;1973;MYHRMAN-J;ANALYTICAL TREATMENT OF SWEDISH MONETARY POLICY;SWEDISH JOURNAL OF ECONOMICS; 1
39122616;CONNOLLY,1972;1972;CONNOLLY-M;TRADE IN PUBLIC GOODS - DIAGRAMMATIC ANALYSIS;QUARTERLY JOURNAL OF ECONOMICS; 0
40948836;DEMENIL,1975;1975;DEMENIL-G;DIRECT MEASUREMENT OF POPULAR PRICE EXPECTATIONS;AMERICAN ECONOMIC REVIEW; 0
39165658;COHEN,1972;1972;COHEN-J;COPELANDS MONEYFLOWS AFTER 25 YEARS - SURVEY;JOURNAL OF ECONOMIC LITERATURE; 0
40771197;CROTTY,1975;1975;CROTTY-JR;1975 REPORT OF PRESIDENTS COUNCIL OF ECONOMIC ADVISORS - RADICAL CRITIQUE;AMERICAN ECONOMIC REVIEW; 1
39047665;HORVAT,1971;1971;HORVAT-B;BUSINESS CYCLES IN YUGOSLAVIA;EASTERN EUROPEAN ECONOMICS; 0
40392375;BHATTACH.BB,1974;1974;BHATTACH.BB;DEMAND AND SUPPLY OF MONEY IN A DEVELOPING ECONOMY - STRUCTURAL ANALYSIS FOR INDIA;REVIEW OF ECONOMICS AND STATISTICS; 0
40481843;SCHLICHT,1975;1975;SCHLICHT-E;NEOCLASSICAL THEORY OF WEALTH DISTRIBUTION;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
38685039;OLSEN,1971;1971;OLSEN-EO;SOME THEOREMS IN THEORY OF EFFICIENT TRANSFERS;JOURNAL OF POLITICAL ECONOMY; 2
40315909;MIZON,1974;1974;MIZON-GE;ESTIMATION OF NON-LINEAR ECONOMETRIC EQUATIONS - APPLICATION TO SPECIFICATION AND ESTIMATION OF AN AGGREGATE PUTTY-CLAY RELATION FOR UNITED-KINGDOM;REVIEW OF ECONOMIC STUDIES; 0
39278738;BAILEY,1972;1972;BAILEY-MJ;OPTIMAL FULL-EMPLOYMENT SURPLUS;JOURNAL OF POLITICAL ECONOMY; 1
39882997;WAUD,1973;1973;WAUD-RN;PROXIMATE TARGETS AND MONETARY POLICY;ECONOMIC JOURNAL; 1
39921033;BIEHL,1973;1973;BIEHL-D;CYCLICAL EFFECTS OF BUDGETARY POLICY FROM 1960 TO 1970 IN FEDERAL REPUBLIC OF GERMANY;GERMAN ECONOMIC REVIEW; 0
40961339;HODGSON,1975;1975;HODGSON-JS;DISTRIBUTED IMPACT OF PRICE-LEVEL VARIATION ON FLOATING EXCHANGE RATES;REVIEW OF ECONOMICS AND STATISTICS; 1
39848631;THOMAS,1973;1973;THOMAS-LB;BEHAVIOR OF FLEXIBLE EXCHANGE RATES - ADDITIONAL TESTS FROM POST-WORLD WAR I EPISODE;SOUTHERN ECONOMIC JOURNAL; 2
41196638;DIXIT,1976;1976;DIXIT-A;PUBLIC-FINANCE IN A KEYNESIAN TEMPORARY EQUILIBRIUM;JOURNAL OF ECONOMIC THEORY; 0
39430884;ARGY,1972;1972;ARGY-V;FORWARD EXCHANGE MARKET AND EFFECTS OF DOMESTIC AND EXTERNAL DISTURBANCES UNDER ALTERNATIVE EXCHANGE RATE SYSTEMS;INTERNATIONAL MONETARY FUND STAFF PAPERS; 3
39131176;CHETTY,1972;1972;CHETTY-VK;MEASURING NEARNESS OF NEAR-MONEYS - REPLY;AMERICAN ECONOMIC REVIEW; 0
39131175;STEINHAU.L,1972;1972;STEINHAU.L;MEASURING NEARNESS OF NEAR-MONEYS - COMMENT;AMERICAN ECONOMIC REVIEW; 1
38610367;SMYTH,1970;1970;SMYTH-DJ;FULL EMPLOYMENT BUDGET SURPLUS - IS IT A USEFUL POLICY GUIDE;PUBLIC POLICY; 0
38620346;WRIGHTSMAN,1970;1970;WRIGHTSMAN-D;IS, LM, AND EXTERNAL EQUILIBRIUM - GRAPHICAL ANALYSIS;AMERICAN ECONOMIC REVIEW; 1
40152781;PINDYCK,1974;1974;PINDYCK-RS;OPTIMAL POLICIES FOR MONETARY CONTROL;ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT; 1
41379123;ANDERSON,1976;1976;ANDERSON-RE;INDIVIDUALS TRANSACTIONS DEMAND FOR MONEY - UTILITY MAXIMIZATION APPROACH;JOURNAL OF MONETARY ECONOMICS; 0
40660377;NIEHANS,1975;1975;NIEHANS-J;INTEREST AND CREDIT IN GENERAL EQUILIBRIUM WITH TRANSACTIONS COSTS;AMERICAN ECONOMIC REVIEW; 0
41344370;STEEDMAN,1976;1976;STEEDMAN-I;POSITIVE PROFITS WITH NEGATIVE SURPLUS VALUE - REPLY;ECONOMIC JOURNAL; 0
41414804;WILLIAMSON,1976;1976;WILLIAMSON-J;BRITISH INFLATION - INDIGENOUS OR IMPORTED;AMERICAN ECONOMIC REVIEW; 0
39022389;GRUBEL,1971;1971;GRUBEL-HG;DEMAND FOR INTERNATIONAL RESERVES - CRITICAL REVIEW OF LITERATURE;JOURNAL OF ECONOMIC LITERATURE; 4
38972043;HANSEN,1971;1971;HANSEN-WL;WHO PAYS FOR A PUBLIC EXPENDITURE PROGRAM;NATIONAL TAX JOURNAL; 1
41311604;GORDON,1976;1976;GORDON-MJ;PORTFOLIO THEORY OF SOCIAL DISCOUNT RATE AND PUBLIC DEBT;JOURNAL OF FINANCE; 0
39502035;BORUKHOV,1972;1972;BORUKHOV-E;OPTIMAL SERVICE AREAS FOR PROVISION AND FINANCING OF LOCAL PUBLIC GOODS;PUBLIC FINANCE-FINANCES PUBLIQUES; 0
40063815;BRANCH,1974;1974;BRANCH-B;COMMON STOCK PERFORMANCE AND INFLATION - INTERNATIONAL COMPARISON;JOURNAL OF BUSINESS; 1
41267155;STRYDOM,1976;1976;STRYDOM-PDF;INFLATION IN SOUTH-AFRICA .1. INSTITUTIONAL ASPECTS;SOUTH AFRICAN JOURNAL OF ECONOMICS; 2
41216608;MILLWARD,1976;1976;MILLWARD-R;PRICE RESTRAINT, ANTI-INFLATION POLICY AND PUBLIC AND PRIVATE INDUSTRY IN UNITED-KINGDOM 1949-1973;ECONOMIC JOURNAL; 0
40392374;POPKIN,1974;1974;POPKIN-J;CONSUMER AND WHOLESALE PRICES IN A MODEL OF PRICE BEHAVIOR BY STAGE OF PROCESSING;REVIEW OF ECONOMICS AND STATISTICS; 1
39057663;MUELLER,1971;1971;MUELLER-DC;FISCAL FEDERALISM IN A CONSTITUTIONAL DEMOCRACY;PUBLIC POLICY; 0
41305250;MANN,1976;1976;MANN-AJ;FISCAL SYSTEM AND INCOME-DISTRIBUTION - CASE OF PUERTO-RICO;PUBLIC FINANCE QUARTERLY; 0
41487958;HAZLEDINE,1976;1976;HAZLEDINE-T;UNBALANCED GROWTH IN WELFARE-STATE;SCOTTISH JOURNAL OF POLITICAL ECONOMY; 0
40486829;AMACHER,1975;1975;AMACHER-RC;BUDGET SIZE IN A DEMOCRACY - REVIEW OF ARGUMENTS;PUBLIC FINANCE QUARTERLY; 0
41357304;KENDRICK,1976;1976;KENDRICK-D;APPLICATIONS OF CONTROL-THEORY TO MACROECONOMICS;ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT; 0
38579382;LINDHOLM,1970;1970;LINDHOLM-RW;VALUE ADDED TAX - SHORT REVIEW OF LITERATURE;JOURNAL OF ECONOMIC LITERATURE; 2
40068795;LEIPZIGE.DM,1974;1974;LEIPZIGE.DM;CAPITAL MOVEMENTS AND ECONOMIC POLICY - CANADA UNDER A FLEXIBLE RATE;CANADIAN JOURNAL OF ECONOMICS-REVUE CANADIENNE D ECONOMIQUE; 0
39413197;TOWER,1972;1972;TOWER-E;SHORT-RUN EFFECTS OF MONETARY AND FISCAL POLICY UNDER FIXED AND FLEXIBLE EXCHANGE RATES;ECONOMIC RECORD; 0
40055714;MISHAN,1974;1974;MISHAN-EJ;FLEXIBILITY AND CONSISTENCY IN PROJECT EVALUATION;ECONOMICA; 0
40575387;SANTOMERO,1975;1975;SANTOMERO-AM;ERROR-LEARNING HYPOTHESIS AND TERM STRUCTURE OF INTEREST-RATES IN EURODOLLARS;JOURNAL OF FINANCE; 0
40131646;MUENCH,1974;1974;MUENCH-T;STABILIZATION POLICY - GOALS AND MODELS;AMERICAN ECONOMIC REVIEW; 0
41075292;ELLIOTT,1976;1976;ELLIOTT-JW;MARKET SEGMENTATION, SPECULATIVE BEHAVIOR, AND TERM STRUCTURE OF INTEREST-RATES;REVIEW OF ECONOMICS AND STATISTICS; 0
38962067;FISHER,1971;1971;FISHER-FM;AGGREGATE PRODUCTION FUNCTIONS AND EXPLANATION OF WAGES - SIMULATION EXPERIMENT;REVIEW OF ECONOMICS AND STATISTICS; 3
40240632;MONTMARQ.C,1974;1974;MONTMARQ.C;NOTE ON INCOME (LABOR) INEQUALITY - INCOME TAX SYSTEMS AND HUMAN CAPITAL THEORY;JOURNAL OF POLITICAL ECONOMY; 0
39714650;HENDERSO.DW,1973;1973;HENDERSO.DW;MONETARY AND FISCAL POLICY IN A 2-SECTOR AGGREGATIVE MODEL;AMERICAN ECONOMIC REVIEW; 2
39513476;MCKEAN,1972;1972;MCKEAN-RN;PROPERTY RIGHTS WITHIN GOVERNMENT, AND DEVICES TO INCREASE GOVERNMENTAL EFFICIENCY;SOUTHERN ECONOMIC JOURNAL; 0
40481752;KENEN,1975;1975;KENEN-PB;FLOATS, GLIDES AND INDICATORS - COMPARISON OF METHODS FOR CHANGING EXCHANGE RATES;JOURNAL OF INTERNATIONAL ECONOMICS; 0
40527011;ALIBER,1975;1975;ALIBER-RZ;MONETARY INDEPENDENCE UNDER FLOATING EXCHANGE-RATES;JOURNAL OF FINANCE; 0
40708636;FIELEKE,1975;1975;FIELEKE-NS;EXCHANGE-RATE FLEXIBILITY AND EFFICIENCY OF FOREIGN-EXCHANGE MARKETS;JOURNAL OF FINANCIAL AND QUANTITATIVE ANALYSIS; 1
39162385;FISCHER,1972;1972;FISCHER-S;MONEY, INCOME, WEALTH, AND WELFARE;JOURNAL OF ECONOMIC THEORY; 2
41502331;PITCHFORD,1976;1976;PITCHFORD-J;SOME EFFECTS OF TAXES ON INFLATION;QUARTERLY JOURNAL OF ECONOMICS; 0
39928170;GROSSMAN,1973;1973;GROSSMAN-HI;AGGREGATE DEMAND, JOB SEARCH, AND EMPLOYMENT;JOURNAL OF POLITICAL ECONOMY; 5
41094123;CLOWER,1976;1976;CLOWER-RW;FOUNDATIONS OF MONEY ILLUSION IN A NEOCLASSICAL MICRO-MONETARY MODEL - COMMENT;AMERICAN ECONOMIC REVIEW; 1
40053586;DUSANSKY,1974;1974;DUSANSKY-R;FOUNDATIONS OF MONEY ILLUSION IN A NEOCLASSICAL MICRO-MONETARY MODEL;AMERICAN ECONOMIC REVIEW; 3
41094125;DUSANSKY,1976;1976;DUSANSKY-R;FOUNDATIONS OF MONEY ILLUSION IN A NEOCLASSICAL MICRO-MONETARY MODEL - REPLY;AMERICAN ECONOMIC REVIEW; 0
38966820;EKERN,1971;1971;EKERN-S;TAXATION, POLITICAL RISK AND PORTFOLIO SELECTION;ECONOMICA; 1
40053605;KUMAR,1974;1974;KUMAR-TK;SOVIET POSTWAR ECONOMIC GROWTH AND CAPITAL-LABOR SUBSTITUTION - COMMENT;AMERICAN ECONOMIC REVIEW; 0
40401077;STEIN,1974;1974;STEIN-JL;UNEMPLOYMENT, INFLATION, AND MONETARISM;AMERICAN ECONOMIC REVIEW; 1
41535834;BRANSON,1976;1976;BRANSON-WH;FLOW AND STOCK EQUILIBRIUM IN A DYNAMIC METZLER MODEL;JOURNAL OF FINANCE; 0
41322890;CHOUDHRY,1976;1976;CHOUDHRY-NN;INTEGRATION OF FISCAL AND MONETARY SECTORS IN ECONOMETRIC-MODELS - SURVEY OF THEORETICAL ISSUES AND EMPIRICAL FINDINGS;INTERNATIONAL MONETARY FUND STAFF PAPERS; 0
41190717;CURRIE,1976;1976;CURRIE-DA;OPTIMAL STABILIZATION-POLICIES AND GOVERNMENT BUDGET CONSTRAINT;ECONOMICA; 0
41259035;MYHRMAN,1976;1976;MYHRMAN-J;EXPERIENCES OF FLEXIBLE EXCHANGE-RATES IN EARLIER PERIODS - THEORIES, EVIDENCE AND A NEW VIEW;SCANDINAVIAN JOURNAL OF ECONOMICS; 1
38827584;LABYS,1971;1971;LABYS-WC;COPPER PRICE BEHAVIOUR AND LONDON METAL EXCHANGE;APPLIED ECONOMICS; 0
40481844;HEUBES,1975;1975;HEUBES-J;PERMANENT INCOME HYPOTHESIS;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 1
39952832;CROTTY,1973;1973;CROTTY-JR;SPECIFICATION ERROR IN MACRO-ECONOMETRIC MODELS - INFLUENCE OF POLICY GOALS;AMERICAN ECONOMIC REVIEW; 1
39538138;MULVEY,1973;1973;MULVEY-C;TRADE UNIONS AND WAGE INFLATION;ECONOMIC AND SOCIAL REVIEW; 0
41247961;KESSELMAN,1976;1976;KESSELMAN-JR;EGALITARIANISM OF EARNINGS AND INCOME-TAXES;JOURNAL OF PUBLIC ECONOMICS; 0
41205057;ADLER,1976;1976;ADLER-M;PORTFOLIO CHOICE AND DEMAND FOR FORWARD EXCHANGE;AMERICAN ECONOMIC REVIEW; 0
38610163;BISH,1970;1970;BISH-RL;NEGLECTED ISSUE IN PUBLIC-GOODS THEORY - MONOPSONY PROBLEM;JOURNAL OF POLITICAL ECONOMY; 2
39057373;TAYLOR,1971;1971;TAYLOR-LD;SAVING OUT OF DIFFERENT TYPES OF INCOME;BROOKINGS PAPERS ON ECONOMIC ACTIVITY; 1
39236613;SMITH,1972;1972;SMITH-VK;TIME SERIES ANALYSIS OF POST-ACCORD INTEREST RATES;JOURNAL OF FINANCE; 1
39065153;FERGUSON,1971;1971;FERGUSON-CE;WAGES, PRODUCTIVITY, AND GUIDELINES;ECONOMIC RECORD; 1
41205009;CHRISTIANSEN,1976;1976;CHRISTIANSEN-J;MARX AND FALLING RATE OF PROFIT;AMERICAN ECONOMIC REVIEW; 0
38620457;BRADFORD,1970;1970;BRADFORD-DF;CONSTRAINTS ON PUBLIC ACTION AND RULES FOR SOCIAL DECISION;AMERICAN ECONOMIC REVIEW; 2
39566715;BOLCH,1973;1973;BOLCH-BW;REAPPRAISAL OF SOME FACTORS ASSOCIATED WITH FLUCTUATIONS IN UNITED STATES IN INTERWAR PERIOD;SOUTHERN ECONOMIC JOURNAL; 1
39976907;CUKIERMAN,1974;1974;CUKIERMAN-A;TEST OF NO TRADE OFF IN LONG RUN HYPOTHESIS;ECONOMETRICA; 1
38609028;COPELAND,1970;1970;COPELAND-MA;UNEMPLOYMENT AND OVEREMPLOYMENT, ASSUMING PRICE AND WAGE STABILITY;JOURNAL OF ECONOMIC ISSUES; 1
40258358;CHEN,1974;1974;CHEN-CN;CAPITAL MOBILITY AND STABILITY OF FLEXIBLE EXCHANGE RATE SYSTEM;QUARTERLY JOURNAL OF ECONOMICS; 0
40287368;STARR,1974;1974;STARR-RM;PRICE OF MONEY IN A PURE EXCHANGE MONETARY ECONOMY WITH TAXATION;ECONOMETRICA; 4
40611139;COWELL,1975;1975;COWELL-FA;SOME NOTES ON PROGRESSION AND RISK-TAKING;ECONOMICA; 0
